scientificName,countryCode,decimalLatitude,decimalLongitude,eventDate,day,month,year,occurrenceStatus,basisOfRecord,datasetKey,kingdom,phylum,class,order,family,genus,species,taxonRank,occurrenceID,individualCount
"Panthera leo (Linnaeus, 1758)",BJ,11.10231,1.75529,2001-01-21T00:00:00.000+01:00,21,1,2001,PRESENT,HUMAN_OBSERVATION,cf3753af-0fde-4de8-9bae-efa08bf5c2f6,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,902,1
"Panthera leo (Linnaeus, 1758)",BJ,11.10231,1.57111,2001-08-15T00:00:00.000+02:00,15,8,2001,PRESENT,HUMAN_OBSERVATION,cf3753af-0fde-4de8-9bae-efa08bf5c2f6,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,903,1
"Panthera leo (Linnaeus, 1758)",BJ,11.33874,1.56159,2001-07-10T00:00:00.000+02:00,10,7,2001,PRESENT,HUMAN_OBSERVATION,cf3753af-0fde-4de8-9bae-efa08bf5c2f6,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,904,1
"Panthera leo (Linnaeus, 1758)",BJ,11.11129,1.10931,2001-06-28T00:00:00.000+02:00,28,6,2001,PRESENT,HUMAN_OBSERVATION,cf3753af-0fde-4de8-9bae-efa08bf5c2f6,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,905,1
"Panthera leo (Linnaeus, 1758)",BJ,11.20338,1.50525,2001-07-10T00:00:00.000+02:00,10,7,2001,PRESENT,HUMAN_OBSERVATION,cf3753af-0fde-4de8-9bae-efa08bf5c2f6,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,906,1
"Panthera leo (Linnaeus, 1758)",BJ,10.97515,1.17601,2001-05-21T00:00:00.000+02:00,21,5,2001,PRESENT,HUMAN_OBSERVATION,cf3753af-0fde-4de8-9bae-efa08bf5c2f6,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,907,1
"Panthera leo (Linnaeus, 1758)",KE,0.107042,36.840291,2008-11-20T00:00:00.000+01:00,20,11,2008,PRESENT,HUMAN_OBSERVATION,1c8388f5-5c12-46ba-a486-07d1b4f8b78c,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,9091b97a-1aa5-44a6-b412-c7375350f7a1,11
"Panthera leo (Linnaeus, 1758)",ZM,-12.73,31.73,1985-06-06T00:00:00.000+02:00,6,6,1985,PRESENT,PRESERVED_SPECIMEN,ffb14d94-d7b3-4f2a-b449-af1ebf39131a,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,97754735-13e2-4411-b0f2-742216340fdc,1
"Panthera leo (Linnaeus, 1758)",BJ,10.9333,1.1166,2014-04-02T00:00:00.000+02:00,2,4,2014,PRESENT,OCCURRENCE,5e1d2d54-f5db-43ac-87c5-55a9f79ac718,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,99,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.335852,34.834106,1930-01-01T00:00:00.000Z,,,1930,PRESENT,PRESERVED_SPECIMEN,41fc5c40-5e81-496f-9733-6b5681b3b7a5,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,992792ff-5bb2-4582-b068-cf6588228a45,1
"Panthera leo (Linnaeus, 1758)",KE,-0.916667,36.316667,1930-01-01T00:00:00.000Z,,,1930,PRESENT,PRESERVED_SPECIMEN,7e380070-f762-11e1-a439-00145eb45e9a,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,9b59e90f-1d4b-4c0f-b2fa-f95fe0f90d32,1
"Panthera leo (Linnaeus, 1758)",KE,-0.419013,36.104646,1998-08-29T00:00:00.000+02:00,29,8,1998,PRESENT,HUMAN_OBSERVATION,4ec9e37d-1af5-4dc2-9c2f-97fcf5f22867,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,9d149c0d-efb6-4343-a66d-38013adadae1,2
"Panthera leo (Linnaeus, 1758)",KE,-1.367,38.866,2000-02-28T00:00:00.000+01:00,28,2,2000,PRESENT,HUMAN_OBSERVATION,4ec9e37d-1af5-4dc2-9c2f-97fcf5f22867,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,9f7b4066-426c-4096-9ad1-d0d17dea0906,2
"Panthera leo (Linnaeus, 1758)",ET,9.15,43.15,1897-10-08T00:00:00.000+00:09,8,10,1897,PRESENT,OCCURRENCE,c1492854-5d15-40e9-9ee7-24a18ac05112,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AED65455-E3C5-4A31-913A-F5BB6E79AB28,1
"Panthera leo (Linnaeus, 1758)",BJ,11.5218,2.2,2014-12-19T00:00:00.000+01:00,19,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1283,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9055,2.6811,2014-12-19T00:00:00.000+01:00,19,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1284,1
"Panthera leo (Linnaeus, 1758)",BJ,12.062,2.9853,2014-12-19T00:00:00.000+01:00,19,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1285,1
"Panthera leo (Linnaeus, 1758)",BJ,11.6745,2.2842,2014-12-19T00:00:00.000+01:00,19,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1286,1
"Panthera leo (Linnaeus, 1758)",BJ,11.778,2.974,2014-12-19T00:00:00.000+01:00,19,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1287,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9173,2.3675,2014-12-20T00:00:00.000+01:00,20,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1288,1
"Panthera leo (Linnaeus, 1758)",BJ,11.8774,2.7126,2014-12-20T00:00:00.000+01:00,20,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1289,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9705,2.6935,2014-12-20T00:00:00.000+01:00,20,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1290,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9329,2.7388,2014-12-20T00:00:00.000+01:00,20,12,2014,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_1291,1
"Panthera leo (Linnaeus, 1758)",BJ,12.09016,2.76146,2015-01-07T00:00:00.000+01:00,7,1,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2203,1
"Panthera leo (Linnaeus, 1758)",BJ,11.81729,2.38041,2015-04-21T00:00:00.000+02:00,21,4,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2204,1
"Panthera leo (Linnaeus, 1758)",BJ,11.87851,2.40469,2015-04-23T00:00:00.000+02:00,23,4,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2205,1
"Panthera leo (Linnaeus, 1758)",BJ,11.67712,2.92428,2015-04-03T00:00:00.000+02:00,3,4,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2206,1
"Panthera leo (Linnaeus, 1758)",BJ,11.86616,2.92101,2015-04-07T00:00:00.000+02:00,7,4,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2207,1
"Panthera leo (Linnaeus, 1758)",BJ,11.99856,2.72269,2015-04-20T00:00:00.000+02:00,20,4,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2208,1
"Panthera leo (Linnaeus, 1758)",BJ,11.62595,2.82105,2015-07-12T00:00:00.000+02:00,12,7,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2209,1
"Panthera leo (Linnaeus, 1758)",BJ,11.91656,2.60864,2015-08-12T00:00:00.000+02:00,12,8,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2210,1
"Panthera leo (Linnaeus, 1758)",BJ,12.06561,2.78306,2015-10-21T00:00:00.000+02:00,21,10,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2211,1
"Panthera leo (Linnaeus, 1758)",BJ,11.53325,2.56307,2015-10-25T00:00:00.000+02:00,25,10,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2212,1
"Panthera leo (Linnaeus, 1758)",BJ,11.55953,2.57148,2015-10-26T00:00:00.000+01:00,26,10,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2213,1
"Panthera leo (Linnaeus, 1758)",BJ,12.11485,2.94126,2015-12-25T00:00:00.000+01:00,25,12,2015,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_2214,1
"Panthera leo (Linnaeus, 1758)",BJ,11.4014,2.1691,2012-08-18T00:00:00.000+02:00,18,8,2012,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_373,1
"Panthera leo (Linnaeus, 1758)",BJ,11.49,2.226,2012-08-18T00:00:00.000+02:00,18,8,2012,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_374,1
"Panthera leo (Linnaeus, 1758)",BJ,11.6172,2.9905,2012-08-18T00:00:00.000+02:00,18,8,2012,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_375,1
"Panthera leo (Linnaeus, 1758)",BJ,11.6538,2.8964,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_833,1
"Panthera leo (Linnaeus, 1758)",BJ,11.5352,2.5661,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_834,1
"Panthera leo (Linnaeus, 1758)",BJ,11.536,2.5516,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_835,1
"Panthera leo (Linnaeus, 1758)",BJ,11.6104,2.8123,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_836,1
"Panthera leo (Linnaeus, 1758)",BJ,11.6662,2.915,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_837,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9213,2.5007,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_838,1
"Panthera leo (Linnaeus, 1758)",BJ,11.6267,3.0223,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_839,1
"Panthera leo (Linnaeus, 1758)",BJ,11.7097,2.9976,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_840,1
"Panthera leo (Linnaeus, 1758)",BJ,12.018,3.0167,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_841,1
"Panthera leo (Linnaeus, 1758)",BJ,12.0109,3.0045,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_842,1
"Panthera leo (Linnaeus, 1758)",BJ,11.8755,2.9258,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_843,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9063,2.9621,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_844,1
"Panthera leo (Linnaeus, 1758)",BJ,12.1006,2.8018,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_845,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9759,2.8916,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_846,1
"Panthera leo (Linnaeus, 1758)",BJ,11.9113,2.6926,2013-01-12T00:00:00.000+01:00,12,1,2013,PRESENT,HUMAN_OBSERVATION,27f86b34-76dc-485d-a833-b158c6d79bf4,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,AMA_847,1
"Panthera leo (Linnaeus, 1758)",BJ,11.1474,1.78613,2013-01-15T00:00:00.000+01:00,15,1,2013,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_059,1
"Panthera leo (Linnaeus, 1758)",BJ,11.3903,1.6035,2014-02-26T00:00:00.000+01:00,26,2,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_1600,1
"Panthera leo (Linnaeus, 1758)",BJ,11.204,1.5055,2014-07-03T00:00:00.000+02:00,3,7,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_1601,1
"Panthera leo (Linnaeus, 1758)",BJ,11.39,1.6012,2014-11-03T00:00:00.000+01:00,3,11,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_1602,1
"Panthera leo (Linnaeus, 1758)",BJ,11.2036,1.5053,2014-11-03T00:00:00.000+01:00,3,11,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_1603,1
"Panthera leo (Linnaeus, 1758)",BJ,11.19685,1.51267,2013-03-04T00:00:00.000+01:00,4,3,2013,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_200,1
"Panthera leo (Linnaeus, 1758)",BJ,11.24228,1.35556,2015-07-03T00:00:00.000+02:00,3,7,2015,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_2582,1
"Panthera leo (Linnaeus, 1758)",BJ,11.27381,1.33459,2015-07-04T00:00:00.000+02:00,4,7,2015,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_2583,1
"Panthera leo (Linnaeus, 1758)",BJ,11.3972,1.64217,2015-07-05T00:00:00.000+02:00,5,7,2015,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_2584,1
"Panthera leo (Linnaeus, 1758)",BJ,11.4056,1.68478,2015-07-06T00:00:00.000+02:00,6,7,2015,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_2585,1
"Panthera leo (Linnaeus, 1758)",BJ,11.39426,1.61864,2015-07-07T00:00:00.000+02:00,7,7,2015,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_2586,1
"Panthera leo (Linnaeus, 1758)",BJ,11.44658,1.49126,2016-03-17T00:00:00.000+01:00,17,3,2016,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_3884,1
"Panthera leo (Linnaeus, 1758)",BJ,11.44816,1.47939,2016-03-24T00:00:00.000+01:00,24,3,2016,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_3885,1
"Panthera leo (Linnaeus, 1758)",BJ,11.45179,1.46994,2016-02-04T00:00:00.000+01:00,4,2,2016,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_3886,1
"Panthera leo (Linnaeus, 1758)",BJ,11.46455,1.47035,2016-06-08T00:00:00.000+02:00,8,6,2016,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_3887,1
"Panthera leo (Linnaeus, 1758)",BJ,11.40803,1.58874,2016-01-11T00:00:00.000+01:00,11,1,2016,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_3888,1
"Panthera leo (Linnaeus, 1758)",BJ,11.3883,1.615,2014-01-23T00:00:00.000+01:00,23,1,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_624,1
"Panthera leo (Linnaeus, 1758)",BJ,11.3867,1.6111,2014-01-23T00:00:00.000+01:00,23,1,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_625,1
"Panthera leo (Linnaeus, 1758)",BJ,11.1614,1.3346,2014-01-24T00:00:00.000+01:00,24,1,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_626,1
"Panthera leo (Linnaeus, 1758)",BJ,11.4189,1.4,2014-02-05T00:00:00.000+01:00,5,2,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_984,1
"Panthera leo (Linnaeus, 1758)",BJ,11.3875,1.6135,2014-02-06T00:00:00.000+01:00,6,2,2014,PRESENT,HUMAN_OBSERVATION,6a01a01f-10a9-49bc-b0d1-2bd04493dc20,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,Ama_985,1
"Panthera leo (Linnaeus, 1758)",CI,9.114722,-3.730278,2008-01-01T00:00:00.000+01:00,1,1,2008,PRESENT,HUMAN_OBSERVATION,3b4d96d3-a468-4ed2-86a4-25011f510356,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,CNFDOB003787,1
"Panthera leo (Linnaeus, 1758)",CI,9.700833,-5.535,2010-01-01T00:00:00.000+01:00,1,1,2010,PRESENT,HUMAN_OBSERVATION,3b4d96d3-a468-4ed2-86a4-25011f510356,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,CNFDOB003788,1
"Panthera leo (Linnaeus, 1758)",CI,9.8675,-5.835278,2010-01-01T00:00:00.000+01:00,1,1,2010,PRESENT,HUMAN_OBSERVATION,3b4d96d3-a468-4ed2-86a4-25011f510356,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,CNFDOB003789,1
"Panthera leo (Linnaeus, 1758)",NE,12.135308,2.357181,2015-04-09T00:00:00.000+02:00,9,4,2015,PRESENT,HUMAN_OBSERVATION,4496b1b1-1ea9-4eef-bcca-90adc41038df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DFC/PR-YH-2015-236,1
"Panthera leo (Linnaeus, 1758)",NE,12.388794,2.681252,2015-04-05T00:00:00.000+02:00,5,4,2015,PRESENT,HUMAN_OBSERVATION,4496b1b1-1ea9-4eef-bcca-90adc41038df,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DFC/PR-YH-2015-47,1
"Panthera leo (Linnaeus, 1758)",BJ,11.900984,2.939741,2014-04-03T00:00:00.000+02:00,3,4,2014,PRESENT,HUMAN_OBSERVATION,2bf5bb6b-0b1d-4881-ba5e-9e0f0d19c9b1,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DGEFC_01,1
"Panthera leo (Linnaeus, 1758)",BJ,11.7917,2.97694,2014-05-04T00:00:00.000+02:00,4,5,2014,PRESENT,HUMAN_OBSERVATION,2bf5bb6b-0b1d-4881-ba5e-9e0f0d19c9b1,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DGEFC_118,1
"Panthera leo (Linnaeus, 1758)",BJ,11.829363,2.979547,2014-04-05T00:00:00.000+02:00,5,4,2014,PRESENT,HUMAN_OBSERVATION,2bf5bb6b-0b1d-4881-ba5e-9e0f0d19c9b1,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DGEFC_140,1
"Panthera leo (Linnaeus, 1758)",BJ,11.962004,2.890502,2014-05-08T00:00:00.000+02:00,8,5,2014,PRESENT,HUMAN_OBSERVATION,2bf5bb6b-0b1d-4881-ba5e-9e0f0d19c9b1,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DGEFC_152,1
"Panthera leo (Linnaeus, 1758)",BJ,11.850237,2.682855,2014-04-17T00:00:00.000+02:00,17,4,2014,PRESENT,HUMAN_OBSERVATION,2bf5bb6b-0b1d-4881-ba5e-9e0f0d19c9b1,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DGEFC_16,1
"Panthera leo (Linnaeus, 1758)",BJ,11.984392,2.782278,2014-05-11T00:00:00.000+02:00,11,5,2014,PRESENT,HUMAN_OBSERVATION,2bf5bb6b-0b1d-4881-ba5e-9e0f0d19c9b1,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,DGEFC_186,1
